Time (ps),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
35492,-98.617943,-144.434494,67.833115,-58.4064406666667,100.58844,207.589157,-331.543457,-7.78861999999999,-88.320435,88.065262,1.215424,0.320083666666666
35494,-246.637695,62.732208,-61.535904,-81.813797,50.943405,-46.72879,29.119904,11.1115063333333,139.904434,-141.263794,-203.714157,-68.357839
35496,-44.848175,-115.233902,116.367249,-14.5716093333333,54.025787,116.046722,-109.816681,20.085276,-127.595322,170.031433,-106.070679,-21.2115226666667
35498,-3.182373,-195.991776,51.873474,-49.100225,95.910187,3.77507,-29.015564,23.5565643333333,103.099396,-39.206009,-61.68219,0.737065666666666
35500,-1.940567,-90.708893,-122.00296,-71.5508066666667,-59.725143,-278.436554,5.989929,-110.723922666667,6.262527,-40.304611,-130.482941,-54.841675
35502,-152.203735,97.60762,-106.402328,-53.6661476666667,-129.745056,-155.583771,-21.8022,-102.377009,-71.126068,7.196991,-3.439621,-22.4562326666667
35504,-81.793442,72.919144,4.285431,-1.52962233333333,21.719193,105.830231,23.479996,50.34314,65.918884,-88.296539,-102.939484,-41.7723796666667
35506,-212.237015,-26.890579,73.647888,-55.159902,32.55365,31.300034,54.501999,39.4518943333333,-78.994446,217.182739,-97.854965,13.4444426666667
35508,3.566635,38.465561,-149.260376,-35.7427266666667,43.082733,-158.19841,-136.59549,-83.9037223333333,-5.854019,22.557465,-148.581055,-43.959203
35510,-106.45314,-180.659592,-135.062866,-140.725199333333,103.519531,70.347107,126.745956,100.204198,146.519577,39.817673,-2.946259,61.1303303333333
35512,-68.016663,140.74205,73.612717,48.779368,-92.542191,-73.452271,-117.409714,-94.4680586666667,101.485168,56.724182,162.320023,106.843124333333
35514,-20.599564,3.783264,2.033401,-4.927633,-52.682541,81.34343,30.677917,19.779602,178.340393,180.626511,182.678314,180.548406
35516,-71.164902,-46.014481,-166.719086,-94.632823,177.085114,-133.602066,-75.610367,-10.7091063333333,-23.653748,180.576614,-157.868408,-0.315180666666661
35518,157.651627,-37.993576,-18.447723,33.736776,-191.733459,40.142868,-3.089127,-51.559906,-23.531906,12.556747,-63.083466,-24.6862083333333
35520,-12.103989,208.169373,11.706314,69.2572326666667,-99.548538,130.270493,-29.386612,0.445114333333332,-77.277084,-15.326447,138.126602,15.174357
35522,29.284134,14.654053,-5.519028,12.8063863333333,196.34671,-116.246994,-71.40918,2.89684533333333,-202.855698,180.535126,13.362442,-2.98604333333334
35524,40.013138,-81.371719,131.655151,30.0988566666667,-170.771362,42.101822,-20.643646,-49.771062,154.56691,174.153336,34.552399,121.090881666667
35526,122.731796,119.30275,-53.37587,62.8862253333333,-25.872955,92.962433,-175.314804,-36.0751086666667,163.824173,-11.265381,-124.284027,9.42492166666667
35528,-224.789215,-146.836273,55.252258,-105.457743333333,131.367798,80.936554,102.677002,104.993784666667,-158.278809,18.822006,-249.251175,-129.569326
35530,-145.51947,2.561783,191.046204,16.0295056666667,-144.358185,-68.142838,-35.139847,-82.5469566666667,91.016281,-244.944,-29.048965,-60.992228
35532,32.641586,-45.926941,14.677933,0.464192666666666,103.483063,-46.315567,35.080627,30.7493743333333,-13.193359,44.180054,8.915787,13.3008273333333
35534,-114.139908,-8.749405,-11.220337,-44.7032166666667,35.875839,111.991211,-61.897064,28.656662,-77.415588,47.551498,-67.334473,-32.399521
35536,-187.353455,-1.23645,14.99086,-57.8663483333333,-20.854279,-72.491989,-65.410736,-52.9190013333333,-36.294754,109.684662,16.137863,29.8425903333333
35538,84.673538,55.344177,20.38533,53.4676816666667,-11.187897,28.093292,-36.872803,-6.65580266666667,50.413589,-3.221603,-141.76358,-31.5238646666667
35540,-87.795425,45.756149,-63.275772,-35.105016,-15.939133,18.768066,82.936508,28.5884803333333,-146.225739,16.174164,-37.581863,-55.8778126666667
35542,-155.180054,95.218735,35.215759,-8.24852,-12.186234,-36.520126,-3.823914,-17.5100913333333,108.308365,-27.913132,-6.138763,24.7521566666667
35544,139.906723,47.847717,17.372147,68.375529,-117.275726,28.564774,-45.473953,-44.7283016666667,-86.748367,135.145996,-114.627579,-22.07665
35546,29.894669,-294.087402,82.542587,-60.5500486666667,-93.621231,-138.961823,-21.635178,-84.7394106666667,30.468445,56.10614,-74.398514,4.05869033333333
35548,-222.823227,114.613892,-153.644775,-87.2847033333333,-90.744247,91.913147,-114.755341,-37.862147,225.314774,-71.409637,109.557755,87.820964
35550,-75.296494,42.577652,151.586884,39.6226806666667,88.896622,-165.857513,28.821808,-16.046361,30.490097,2.160034,42.694397,25.1148426666667
35552,-29.228699,51.082031,307.661133,109.838155,-37.402786,19.342636,-214.860733,-77.6402943333333,-223.026031,27.589172,-68.409286,-87.948715
35554,83.790039,20.370636,82.15741,62.1060283333333,359.214661,-113.250259,28.25499,91.406464,-54.895554,97.371765,230.421188,90.9657996666667
35556,141.555542,-2.011948,27.461273,55.668289,175.593567,2.270264,-295.583588,-39.239919,-301.922577,-89.365875,-59.819519,-150.369323666667
35558,-220.256134,134.044952,-41.819122,-42.676768,52.03775,-76.381226,-165.654083,-63.3325196666667,182.401321,-61.761841,48.662216,56.4338986666667
35560,88.89386,59.138062,93.757965,80.596629,-35.311996,-50.466492,97.269226,3.830246,-33.93808,-14.498398,-57.15564,-35.1973726666667
35562,-33.589523,119.416916,14.282181,33.369858,156.397842,-71.301071,73.301071,52.7992806666667,121.023514,-6.712479,-20.757492,31.1845143333333
35564,46.703735,-144.452164,-5.171097,-34.3065086666667,-224.885681,132.257248,-154.225845,-82.2847593333333,184.457336,90.539352,-1.932327,91.0214536666667
35566,-42.970978,141.813309,-82.690262,5.384023,110.716644,-76.300049,7.376266,13.9309536666667,26.0224,17.067825,-193.265442,-50.0584056666667
35568,-27.563644,-73.564316,-64.206223,-55.1113943333333,-97.478592,134.262848,-87.031784,-16.749176,-27.664551,-117.626907,-53.494934,-66.2621306666667
35570,191.994934,39.493027,-68.976593,54.170456,-219.95015,63.781708,192.541168,12.124242,158.744675,-171.906601,-69.328934,-27.4969533333333
35572,80.582306,-45.692169,-118.087692,-27.7325183333333,121.341797,77.461853,-59.937027,46.2888743333333,90.188614,-205.88147,172.826172,19.0444386666667
35574,125.028809,117.161102,127.413773,123.201228,31.940613,-11.651932,-195.536163,-58.4158273333333,47.596008,-164.53476,152.067032,11.7094266666667
35576,165.342072,-91.071198,-117.222649,-14.3172583333333,56.576981,-77.876816,-70.290848,-30.5302276666667,-148.953369,-76.930801,-105.90345,-110.595873333333
35578,-110.107819,-178.012085,113.071014,-58.34963,-49.295059,-74.101242,34.987701,-29.4695333333333,189.99028,64.947983,75.368729,110.102330666667
35580,-124.379211,-6.732651,149.647354,6.17849733333334,-52.078705,153.118988,-143.986572,-14.3154296666667,73.176147,66.371353,97.832901,79.1268003333333
35582,-59.441864,-81.385422,-192.579117,-111.135467666667,143.522903,-43.836975,-126.279236,-8.86443599999999,-124.990845,-280.805267,-19.615662,-141.803924666667
35584,75.181229,146.494675,59.987595,93.887833,109.744354,279.671906,-53.177979,112.079427,-148.861298,9.172211,-18.068695,-52.5859273333333
35586,-66.979279,-95.725899,24.186737,-46.1728136666667,9.661148,-85.696487,108.210678,10.725113,132.21698,55.599304,92.132553,93.316279
35588,-121.342377,-54.716904,224.994751,16.3118233333333,229.066208,64.479309,43.992599,112.512705333333,-106.080887,-22.980331,-102.470093,-77.1771036666667
35590,169.436035,-26.854889,12.700378,51.760508,208.352585,-7.742889,140.764481,113.791392333333,-121.386917,-103.088882,101.380493,-41.0317686666667
35592,-172.561752,-56.12175,68.027222,-53.5520933333333,103.121185,-40.395706,-136.470215,-24.5815786666667,81.34137,-240.536545,-52.465408,-70.5535276666667
35594,-102.827499,-35.074005,-87.468842,-75.1234486666667,81.677536,-131.444489,-111.343124,-53.703359,-171.376556,55.739609,-146.147675,-87.2615406666667
35596,-94.659286,106.933594,-184.018906,-57.2481993333333,236.503494,73.793411,-127.690071,60.8689446666667,212.749802,97.542542,2.062317,104.118220333333
35598,-13.844894,119.216782,8.547546,37.9731446666667,-77.608383,-105.680984,49.618912,-44.5568183333333,-32.81868,229.658707,156.365082,117.735036333333
35600,-118.905548,27.549973,-145.840317,-79.0652973333333,-5.264572,-53.634232,24.029327,-11.623159,-10.016098,20.787689,-101.042847,-30.0904186666667
35602,-142.19632,25.213165,-96.914795,-71.2993166666667,142.275299,-30.378387,111.899902,74.598938,48.200363,316.864014,-241.787628,41.0922496666667
35604,22.878082,107.772614,-46.389511,28.0870616666667,-26.636795,88.329086,-162.641296,-33.6496683333333,27.92717,54.718887,-157.115631,-24.8231913333333
35606,49.211395,-131.738571,138.713013,18.7286123333333,-131.732101,159.802643,-60.563004,-10.8308206666667,90.501648,-122.302032,129.688934,32.6295166666667
35608,154.00795,-109.09726,86.195572,43.7020873333333,-127.299744,220.967255,28.310226,40.6592456666667,152.606781,138.858444,-116.999008,58.1554056666667
35610,-75.741608,43.120544,-259.981842,-97.534302,74.897598,-55.029358,-82.108215,-20.7466583333333,-188.607239,-112.634331,-187.371017,-162.870862333333
35612,101.262756,21.298904,-100.368011,7.397883,128.313004,-120.070038,187.484039,65.242335,105.460724,121.37674,182.937561,136.591675
35614,33.231537,8.822815,-28.851929,4.40080766666667,-70.8591,41.350647,19.260666,-3.415929,90.406479,-93.831146,103.776871,33.4507346666667
35616,92.536285,-173.946243,-31.313965,-37.574641,-124.538063,-46.4608,-96.173203,-89.0573553333333,17.941177,65.631531,101.212433,61.595047
35618,-100.035759,79.466873,-122.978401,-47.8490956666667,149.184647,-25.095673,134.933441,86.340805,329.523224,117.175873,-161.806244,94.9642843333334
35620,-26.541565,-149.325806,-326.702667,-167.523346,41.427841,-95.500198,149.166595,31.6980793333333,18.438828,-53.465317,226.390182,63.7878976666667
35622,126.526093,-77.930618,-174.452606,-41.952377,18.180527,6.251831,158.21344,60.8819326666667,-205.13385,-302.373383,-83.093155,-196.866796
35624,-63.043137,0.198853,151.420868,29.525528,-77.604691,-37.502472,20.608673,-31.4994966666667,25.732529,91.83844,21.531647,46.3675386666667
35626,-75.4823,-6.703125,-167.207214,-83.1308796666667,63.889832,40.547714,-183.957397,-26.506617,-15.528854,51.473648,-71.775177,-11.943461
35628,65.393326,-58.545639,-37.276733,-10.1430153333333,-40.014145,69.470169,-67.250107,-12.5980276666667,-62.833038,-16.719208,81.080032,0.509262000000002
35630,83.600998,-50.935547,140.243225,57.6362253333333,172.417755,-128.798126,205.086136,82.9019216666667,212.244888,50.358383,118.674026,127.092432333333
35632,-194.135101,-8.462952,-45.220627,-82.6062266666667,-166.455078,-3.376831,-126.965065,-98.9323246666667,-127.18634,-125.598206,160.730698,-30.684616
35634,61.180038,45.259369,84.68631,63.7085723333333,-22.467499,-43.098557,78.524994,4.319646,162.151764,9.334259,266.11676,145.867594333333
35636,-91.285126,234.296402,280.38916,141.133478666667,43.769516,77.857498,-13.46904,36.052658,-15.690109,15.299179,164.760849,54.789973
35638,-43.703415,-24.882614,-182.103149,-83.5630593333333,-2.69754,35.960358,-21.555817,3.90233366666667,-85.173538,117.835587,-100.33683,-22.5582603333333
