Time (ns),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
13.8140011,2.28534,2.29577,2.28023,2.28711333333333,2.28602,2.30185,2.26825,2.28537333333333,2.2731,2.33947,2.28756,2.30004333333333
13.8160009,2.29842,2.2926,2.27539,2.28880333333333,2.28308,2.29449,2.26555,2.28104,2.27338,2.33895,2.29217,2.3015
13.8180008,2.30633,2.28791,2.26958,2.28794,2.27705,2.29335,2.27069,2.28036333333333,2.27751,2.3383,2.29124,2.30235
13.8200006,2.30566,2.28934,2.27299,2.28933,2.27986,2.29216,2.26563,2.27921666666667,2.27281,2.34195,2.29194,2.30223333333333
13.8220005,2.29804,2.29111,2.25774,2.28229666666667,2.28117,2.29514,2.26693,2.28108,2.27795,2.33843,2.28447,2.30028333333333
13.8240004,2.29549,2.28851,2.26645,2.28348333333333,2.28532,2.2855,2.26481,2.27854333333333,2.28419,2.33714,2.29131,2.30421333333333
13.8260002,2.297,2.2856,2.26586,2.28282,2.28325,2.28732,2.27365,2.28140666666667,2.28155,2.3385,2.28048,2.30017666666667
13.828001,2.29423,2.29845,2.28024,2.29097333333333,2.27978,2.29024,2.26753,2.27918333333333,2.28445,2.34692,2.28685,2.30607333333333
13.8300009,2.29856,2.2866,2.27568,2.28694666666667,2.28456,2.28508,2.27027,2.27997,2.27985,2.34373,2.28313,2.30223666666667
13.8320007,2.30307,2.29538,2.26765,2.2887,2.28563,2.29514,2.27113,2.28396666666667,2.28746,2.35001,2.2809,2.30612333333333
13.8340006,2.2996,2.29294,2.26969,2.28741,2.29017,2.29705,2.27597,2.28773,2.28606,2.33737,2.28924,2.30422333333333
13.8360004,2.3038,2.29946,2.26847,2.29057666666667,2.28023,2.29854,2.26698,2.28191666666667,2.28216,2.33221,2.28531,2.29989333333333
13.8380003,2.29774,2.29751,2.27233,2.28919333333333,2.27219,2.30585,2.27025,2.28276333333333,2.2896,2.33022,2.30094,2.30692
13.8400011,2.29786,2.29262,2.27324,2.28790666666667,2.2657,2.29519,2.27317,2.27802,2.28095,2.33999,2.28557,2.30217
13.842001,2.29928,2.28955,2.27412,2.28765,2.26998,2.28956,2.27743,2.27899,2.28801,2.34135,2.29094,2.30676666666667
13.8440008,2.29839,2.29349,2.2723,2.28806,2.26455,2.29425,2.28211,2.28030333333333,2.2894,2.33629,2.28904,2.30491
13.8460007,2.29331,2.29005,2.26641,2.28325666666667,2.27154,2.29193,2.2699,2.27779,2.27914,2.33523,2.28122,2.29853
13.8480005,2.30707,2.28735,2.26077,2.28506333333333,2.27735,2.29498,2.27752,2.28328333333333,2.28093,2.33247,2.28982,2.30107333333333
13.8500004,2.30667,2.28605,2.24916,2.28062666666667,2.28553,2.29473,2.2773,2.28585333333333,2.28063,2.33127,2.28652,2.29947333333333
13.8520002,2.29997,2.28963,2.26172,2.28377333333333,2.28271,2.28819,2.2698,2.28023333333333,2.28369,2.3324,2.28228,2.29945666666667
13.854001,2.29735,2.28794,2.26696,2.28408333333333,2.28205,2.28641,2.28087,2.28311,2.29321,2.33544,2.29063,2.30642666666667
13.8560009,2.29944,2.28869,2.26572,2.28461666666667,2.27789,2.27938,2.27304,2.27677,2.28416,2.33565,2.29212,2.30397666666667
13.8580008,2.29878,2.29257,2.27122,2.28752333333333,2.27964,2.28164,2.27556,2.27894666666667,2.28271,2.33446,2.27904,2.29873666666667
13.8600006,2.29517,2.29253,2.25881,2.28217,2.27454,2.28671,2.27524,2.27883,2.27633,2.3316,2.28453,2.29748666666667
13.8620005,2.29599,2.28807,2.25199,2.27868333333333,2.28288,2.29407,2.27143,2.28279333333333,2.27335,2.33915,2.29489,2.30246333333333
13.8640003,2.29023,2.28763,2.24605,2.27463666666667,2.27908,2.29503,2.26751,2.28054,2.2834,2.33966,2.29578,2.30628
13.8660011,2.29741,2.28687,2.25904,2.28110666666667,2.27428,2.29739,2.27011,2.28059333333333,2.28933,2.33882,2.28509,2.30441333333333
13.868001,2.28907,2.28595,2.25958,2.2782,2.27218,2.29273,2.27967,2.28152666666667,2.28625,2.33735,2.27713,2.30024333333333
13.8700008,2.30347,2.29371,2.26192,2.28636666666667,2.27956,2.28847,2.27556,2.28119666666667,2.28675,2.33864,2.27908,2.30149
13.8720007,2.29062,2.28094,2.26298,2.27818,2.27961,2.2943,2.27523,2.28304666666667,2.28392,2.34378,2.28635,2.30468333333333
13.8740005,2.29237,2.28652,2.26476,2.28121666666667,2.28327,2.29704,2.27918,2.28649666666667,2.28948,2.33664,2.27829,2.30147
13.8760004,2.29925,2.2853,2.25725,2.2806,2.28208,2.29734,2.28064,2.28668666666667,2.29664,2.33389,2.27559,2.30204
13.8780003,2.29525,2.29148,2.26042,2.28238333333333,2.27778,2.29435,2.28334,2.28515666666667,2.29268,2.3321,2.27732,2.3007
13.8800011,2.29337,2.28877,2.25684,2.27966,2.27092,2.30323,2.27985,2.28466666666667,2.28358,2.32253,2.28329,2.29646666666667
13.8820009,2.29052,2.28839,2.26666,2.28185666666667,2.27848,2.29969,2.28122,2.28646333333333,2.29224,2.33191,2.28784,2.30399666666667
13.8840008,2.30124,2.29172,2.27184,2.28826666666667,2.27145,2.29769,2.28223,2.28379,2.28776,2.32571,2.29222,2.30189666666667
13.8860006,2.29514,2.29213,2.26455,2.28394,2.27791,2.30067,2.28887,2.28915,2.28481,2.32373,2.29058,2.29970666666667
13.8880005,2.29387,2.28404,2.26373,2.28054666666667,2.27463,2.3018,2.28987,2.28876666666667,2.28371,2.32898,2.29227,2.30165333333333
13.8900003,2.28987,2.27677,2.26957,2.27873666666667,2.27823,2.30374,2.28113,2.2877,2.28237,2.33358,2.30099,2.30564666666667
13.8920002,2.28827,2.28342,2.2704,2.28069666666667,2.27729,2.3026,2.28472,2.28820333333333,2.28054,2.33345,2.3001,2.30469666666667
13.894001,2.30013,2.28346,2.27673,2.28677333333333,2.28039,2.29816,2.2849,2.28781666666667,2.28635,2.32773,2.30516,2.30641333333333
13.8960009,2.29942,2.27426,2.26688,2.28018666666667,2.27516,2.30384,2.28342,2.28747333333333,2.27911,2.32779,2.29731,2.30140333333333
13.8980007,2.29867,2.28159,2.27279,2.28435,2.27207,2.30927,2.28632,2.28922,2.28452,2.33627,2.29486,2.30521666666667
13.9000006,2.29031,2.27721,2.2616,2.27637333333333,2.27418,2.30613,2.27821,2.28617333333333,2.28527,2.33077,2.29257,2.30287
13.9020004,2.29838,2.27796,2.27399,2.28344333333333,2.27065,2.30863,2.28234,2.28720666666667,2.27656,2.33521,2.29654,2.30277
13.9040003,2.29787,2.28123,2.27076,2.28328666666667,2.27105,2.30749,2.26375,2.28076333333333,2.26953,2.33933,2.29284,2.30056666666667
13.9060011,2.30174,2.27081,2.27298,2.28184333333333,2.28119,2.31375,2.27693,2.29062333333333,2.26645,2.33312,2.29668,2.29875
13.9080009,2.30013,2.28282,2.26489,2.28261333333333,2.28255,2.31234,2.26888,2.28792333333333,2.27344,2.32203,2.28242,2.29263
13.9100008,2.30302,2.2765,2.27313,2.28421666666667,2.27359,2.30828,2.27714,2.28633666666667,2.27871,2.32525,2.2846,2.29618666666667
13.9120007,2.31063,2.2776,2.26623,2.28482,2.27882,2.31068,2.2744,2.28796666666667,2.27219,2.32028,2.28758,2.29335
13.9140005,2.31362,2.27342,2.26307,2.28337,2.28048,2.30529,2.28611,2.29062666666667,2.26751,2.336,2.29552,2.29967666666667
13.9160004,2.3069,2.27104,2.26534,2.28109333333333,2.27619,2.30711,2.28452,2.28927333333333,2.27339,2.33912,2.29237,2.30162666666667
13.9180002,2.31381,2.27454,2.26864,2.28566333333333,2.27954,2.30957,2.2731,2.28740333333333,2.27504,2.34131,2.28473,2.30036
13.920001,2.30659,2.27763,2.2615,2.28190666666667,2.27394,2.31087,2.2713,2.28537,2.27851,2.3314,2.27587,2.29526
13.9220009,2.30828,2.27966,2.27083,2.28625666666667,2.27442,2.31474,2.27108,2.28674666666667,2.288,2.33102,2.28967,2.30289666666667
13.9240007,2.30835,2.28215,2.27253,2.28767666666667,2.2733,2.30259,2.26988,2.28192333333333,2.2845,2.33271,2.29297,2.30339333333333
13.9260006,2.30573,2.28047,2.27111,2.28577,2.26882,2.30877,2.26502,2.28087,2.27584,2.33544,2.29181,2.30103
13.9280005,2.30112,2.29253,2.27186,2.28850333333333,2.27756,2.30892,2.26326,2.28324666666667,2.27529,2.33183,2.2943,2.30047333333333
13.9300003,2.29836,2.29675,2.26185,2.28565333333333,2.27284,2.30392,2.26576,2.28084,2.28121,2.33973,2.29224,2.30439333333333
13.9320011,2.29988,2.28578,2.26076,2.28214,2.27587,2.30379,2.26933,2.28299666666667,2.27484,2.33486,2.28616,2.29862
13.934001,2.30569,2.28975,2.25802,2.28448666666667,2.27281,2.30194,2.27592,2.28355666666667,2.27864,2.33769,2.29993,2.30542
13.9360008,2.30098,2.28614,2.26376,2.28362666666667,2.27732,2.30128,2.27183,2.28347666666667,2.2814,2.34447,2.29538,2.30708333333333
13.9380007,2.30161,2.28732,2.25614,2.28169,2.28358,2.29754,2.27357,2.28489666666667,2.29313,2.33712,2.29872,2.30965666666667
13.9400005,2.30328,2.28632,2.25609,2.28189666666667,2.27957,2.30325,2.27046,2.28442666666667,2.28709,2.3413,2.30445,2.31094666666667
13.9420004,2.29084,2.28147,2.25756,2.27662333333333,2.29149,2.29917,2.271,2.28722,2.2783,2.34063,2.29312,2.30401666666667
13.9440002,2.2961,2.28581,2.25485,2.27892,2.27947,2.30797,2.27175,2.28639666666667,2.28603,2.33761,2.29544,2.30636
13.9460011,2.30271,2.28348,2.26492,2.28370333333333,2.27332,2.31527,2.28052,2.28970333333333,2.28739,2.33044,2.29741,2.30508
13.9480009,2.29782,2.28791,2.2604,2.28204333333333,2.27575,2.31183,2.28047,2.28935,2.29029,2.33218,2.30184,2.30810333333333
13.9500008,2.30517,2.296,2.26603,2.28906666666667,2.2771,2.31147,2.27243,2.287,2.29687,2.32731,2.30175,2.30864333333333
13.9520006,2.29676,2.28799,2.26807,2.28427333333333,2.27833,2.30435,2.27253,2.28507,2.29709,2.33427,2.30417,2.31184333333333
13.9540005,2.29727,2.29315,2.25925,2.28322333333333,2.27813,2.31443,2.27147,2.28801,2.28625,2.32876,2.30135,2.30545333333333
13.9560003,2.30425,2.29889,2.26192,2.28835333333333,2.27092,2.31565,2.26998,2.28551666666667,2.28057,2.32477,2.30497,2.30343666666667
13.9580011,2.30482,2.29627,2.25922,2.28677,2.27456,2.31633,2.2776,2.28949666666667,2.28479,2.3239,2.30674,2.30514333333333
13.960001,2.29826,2.30388,2.25799,2.28671,2.27672,2.31265,2.27648,2.28861666666667,2.28678,2.33356,2.30208,2.30747333333333
13.9620008,2.29673,2.29809,2.25697,2.28393,2.27348,2.30831,2.26659,2.28279333333333,2.28257,2.33184,2.30126,2.30522333333333
13.9640007,2.29814,2.29883,2.25972,2.28556333333333,2.26841,2.30771,2.26581,2.28064333333333,2.27808,2.31212,2.304,2.29806666666667
13.9660006,2.30044,2.29525,2.25489,2.28352666666667,2.27618,2.30976,2.26503,2.28365666666667,2.2781,2.31422,2.30751,2.29994333333333
13.9680004,2.30079,2.29968,2.25947,2.28664666666667,2.26958,2.30856,2.27387,2.28400333333333,2.2822,2.31623,2.29998,2.29947
13.9700003,2.29776,2.28786,2.26106,2.28222666666667,2.27,2.30569,2.27202,2.28257,2.27665,2.32453,2.30527,2.30215
13.9720011,2.29942,2.28988,2.25555,2.28161666666667,2.27757,2.30627,2.26483,2.28289,2.27003,2.32475,2.29677,2.29718333333333
13.9740009,2.3057,2.28706,2.25556,2.28277333333333,2.27342,2.30981,2.26299,2.28207333333333,2.27352,2.31748,2.29522,2.29540666666667
13.9760008,2.30492,2.28722,2.26016,2.2841,2.27826,2.31222,2.26264,2.28437333333333,2.27251,2.32417,2.29485,2.29717666666667
13.9780006,2.3052,2.28144,2.26464,2.28376,2.28718,2.32333,2.26648,2.29233,2.26484,2.31936,2.29414,2.29278
13.9800005,2.30256,2.29377,2.25887,2.28506666666667,2.28232,2.30914,2.27034,2.28726666666667,2.2634,2.32101,2.30325,2.29588666666667
13.9820004,2.29301,2.30255,2.27168,2.28908,2.28898,2.30979,2.2666,2.28845666666667,2.26996,2.32305,2.29127,2.29476
13.9840002,2.29836,2.2966,2.26394,2.2863,2.28486,2.31125,2.27089,2.289,2.27631,2.33184,2.28463,2.29759333333333
13.986001,2.2994,2.29007,2.26086,2.28344333333333,2.28053,2.31393,2.26923,2.28789666666667,2.27268,2.33354,2.29142,2.29921333333333
13.9880009,2.30054,2.28521,2.26792,2.28455666666667,2.2909,2.31513,2.26383,2.28995333333333,2.27838,2.32704,2.28455,2.29665666666667
13.9900007,2.29774,2.29612,2.2653,2.28638666666667,2.29183,2.3085,2.26742,2.28925,2.27829,2.33471,2.28752,2.30017333333333
13.9920006,2.30328,2.29739,2.26933,2.29,2.29368,2.30653,2.27009,2.2901,2.28479,2.33254,2.29523,2.30418666666667
13.9940004,2.30844,2.29948,2.26066,2.28952666666667,2.29719,2.30574,2.26885,2.29059333333333,2.28352,2.33757,2.29234,2.30447666666667
13.9960003,2.30151,2.30328,2.27274,2.29251,2.29055,2.30844,2.27047,2.28982,2.28335,2.32922,2.29358,2.30205
13.9980011,2.30567,2.29807,2.26567,2.28980333333333,2.29384,2.30027,2.27557,2.28989333333333,2.27144,2.33174,2.27963,2.29427
14.000001,2.30728,2.29021,2.26559,2.28769333333333,2.28882,2.29777,2.27391,2.28683333333333,2.28353,2.3311,2.2801,2.29824333333333
14.0020008,2.30358,2.29006,2.26598,2.28654,2.28594,2.30505,2.2737,2.28823,2.27564,2.3267,2.28729,2.29654333333333
14.0040007,2.30095,2.29484,2.26233,2.28604,2.28569,2.30119,2.27163,2.28617,2.27848,2.32817,2.28639,2.29768
14.0060005,2.3002,2.2962,2.26064,2.28568,2.289,2.30168,2.2748,2.28849333333333,2.28345,2.33491,2.28168,2.30001333333333
14.0080004,2.30007,2.2954,2.26138,2.28561666666667,2.28822,2.29385,2.27654,2.28620333333333,2.27085,2.3332,2.28199,2.29534666666667
14.0100002,2.28717,2.30605,2.26614,2.28645333333333,2.28544,2.29419,2.27867,2.2861,2.27539,2.33505,2.27951,2.29665
14.012001,2.29033,2.30252,2.26653,2.28646,2.28345,2.30343,2.27239,2.28642333333333,2.27338,2.33455,2.27517,2.29436666666667
14.0140009,2.29268,2.30912,2.26036,2.28738666666667,2.2876,2.30296,2.27418,2.28824666666667,2.27816,2.33025,2.27463,2.29434666666667
14.0160007,2.29752,2.30306,2.26713,2.28923666666667,2.28304,2.30239,2.28315,2.28952666666667,2.28397,2.33172,2.28039,2.29869333333333
14.0180006,2.2972,2.3012,2.27491,2.29110333333333,2.27435,2.3042,2.28819,2.28891333333333,2.27867,2.33348,2.28338,2.29851
14.0200005,2.2846,2.30413,2.2605,2.28307666666667,2.2839,2.30439,2.28004,2.28944333333333,2.27905,2.33414,2.28229,2.29849333333333
14.0220003,2.29521,2.29769,2.26645,2.28645,2.28335,2.31099,2.2788,2.29104666666667,2.27879,2.33157,2.28616,2.29884
14.0240011,2.29692,2.29857,2.26385,2.28644666666667,2.27853,2.30418,2.27308,2.28526333333333,2.27448,2.33755,2.27882,2.29695
14.026001,2.29302,2.29496,2.26901,2.28566333333333,2.2825,2.30832,2.2665,2.28577333333333,2.27321,2.33099,2.29083,2.29834333333333
14.0280008,2.28634,2.28714,2.26715,2.28021,2.28246,2.30354,2.27532,2.28710666666667,2.28097,2.33941,2.28482,2.30173333333333
14.0300007,2.29563,2.2835,2.26352,2.28088333333333,2.28836,2.30602,2.28026,2.29154666666667,2.27764,2.33661,2.28556,2.29993666666667
14.0320005,2.29976,2.2881,2.2673,2.28505333333333,2.2781,2.30097,2.26858,2.28255,2.28079,2.34016,2.29371,2.30488666666667
14.0340004,2.29304,2.29122,2.26796,2.28407333333333,2.28604,2.30149,2.27924,2.28892333333333,2.28698,2.33718,2.28928,2.30448
14.0360003,2.2932,2.29439,2.27043,2.28600666666667,2.27953,2.30613,2.27098,2.28554666666667,2.27721,2.33274,2.29465,2.30153333333333
14.0380011,2.29369,2.29827,2.26129,2.28441666666667,2.27845,2.30937,2.26213,2.28331666666667,2.27944,2.35195,2.2939,2.30843
14.0400009,2.2918,2.2905,2.25613,2.27947666666667,2.27825,2.30044,2.26566,2.28145,2.28903,2.34062,2.28507,2.30490666666667
14.0420008,2.29853,2.29397,2.26531,2.28593666666667,2.27023,2.30766,2.26483,2.28090666666667,2.27992,2.34161,2.2864,2.30264333333333
14.0440006,2.29215,2.29636,2.26973,2.28608,2.27223,2.30243,2.2613,2.27865333333333,2.27414,2.3435,2.28533,2.30099
14.0460005,2.30309,2.29688,2.25119,2.28372,2.27118,2.30301,2.26196,2.27871666666667,2.28311,2.33736,2.28546,2.30197666666667
14.0480003,2.29871,2.29521,2.25903,2.28431666666667,2.27484,2.30409,2.26159,2.28017333333333,2.27331,2.34784,2.28316,2.30143666666667
14.0500002,2.30229,2.28808,2.26332,2.28456333333333,2.27216,2.30326,2.2718,2.28240666666667,2.26872,2.33699,2.29135,2.29902
14.052001,2.29353,2.286,2.26546,2.28166333333333,2.27443,2.30338,2.26758,2.28179666666667,2.28232,2.33848,2.29445,2.30508333333333
14.0540009,2.29415,2.29078,2.27181,2.28558,2.26953,2.30238,2.25867,2.27686,2.29001,2.33255,2.30004,2.30753333333333
14.0560007,2.29415,2.28675,2.25928,2.28006,2.27569,2.30576,2.25137,2.27760666666667,2.27364,2.33375,2.29818,2.30185666666667
14.0580006,2.29122,2.28898,2.2623,2.28083333333333,2.28136,2.30228,2.26422,2.28262,2.27197,2.33373,2.28525,2.29698333333333
14.0600004,2.29716,2.29165,2.25519,2.28133333333333,2.27961,2.30419,2.26643,2.28341,2.27023,2.33654,2.28256,2.29644333333333
14.0620003,2.28974,2.29498,2.25454,2.27975333333333,2.28488,2.29717,2.26641,2.28282,2.26916,2.33818,2.27379,2.29371
14.0640011,2.2869,2.29035,2.2549,2.27738333333333,2.28257,2.30182,2.27342,2.28593666666667,2.25811,2.33583,2.27852,2.29082
14.0660009,2.29404,2.2862,2.2543,2.27818,2.28527,2.30306,2.27008,2.28613666666667,2.25691,2.33304,2.28348,2.29114333333333
14.0680008,2.28077,2.27599,2.25153,2.26943,2.26957,2.30355,2.26482,2.27931333333333,2.26665,2.34323,2.28159,2.29715666666667
14.0700006,2.28228,2.28791,2.25766,2.27595,2.2741,2.30974,2.26433,2.28272333333333,2.26937,2.3459,2.27779,2.29768666666667
14.0720005,2.28571,2.29113,2.25336,2.27673333333333,2.2774,2.30337,2.26737,2.28271333333333,2.28021,2.33866,2.28495,2.30127333333333
14.0740004,2.29312,2.2843,2.25562,2.27768,2.26597,2.29699,2.26503,2.27599666666667,2.27088,2.34055,2.27725,2.29622666666667
14.0760002,2.29182,2.28338,2.25408,2.27642666666667,2.27989,2.29752,2.26575,2.28105333333333,2.28086,2.33011,2.27929,2.29675333333333
14.078001,2.28189,2.28719,2.25187,2.27365,2.28186,2.29881,2.27244,2.28437,2.28786,2.33073,2.28263,2.30040666666667
14.0800009,2.2854,2.28965,2.24529,2.27344666666667,2.27844,2.29507,2.27028,2.28126333333333,2.27571,2.32869,2.27785,2.29408333333333
14.0820007,2.28915,2.28612,2.25308,2.27611666666667,2.28285,2.29642,2.27638,2.28521666666667,2.28244,2.32151,2.27488,2.29294333333333
14.0840006,2.27857,2.28773,2.25095,2.27241666666667,2.27764,2.29499,2.28178,2.28480333333333,2.28396,2.32154,2.28122,2.29557333333333
14.0860004,2.27843,2.28795,2.24749,2.27129,2.2797,2.2953,2.28856,2.28785333333333,2.28397,2.32566,2.28009,2.29657333333333
14.0880003,2.28049,2.28092,2.25737,2.27292666666667,2.28251,2.29659,2.2796,2.28623333333333,2.29055,2.32058,2.27511,2.29541333333333
14.0900011,2.28646,2.27902,2.2495,2.27166,2.28109,2.29612,2.27218,2.28313,2.28748,2.32006,2.28076,2.2961
14.092001,2.28373,2.28235,2.25469,2.27359,2.28662,2.29588,2.2658,2.28276666666667,2.28058,2.32534,2.27185,2.29259
14.0940008,2.27952,2.27831,2.24995,2.26926,2.28041,2.29227,2.27277,2.28181666666667,2.28423,2.33039,2.28097,2.29853
14.0960007,2.28761,2.27903,2.2523,2.27298,2.29015,2.29343,2.27085,2.28481,2.2748,2.32159,2.27685,2.29108
14.0980005,2.28599,2.29167,2.25905,2.27890333333333,2.28447,2.30369,2.27865,2.28893666666667,2.27742,2.31971,2.27261,2.28991333333333
14.1000004,2.28308,2.28495,2.25315,2.27372666666667,2.28386,2.29874,2.28475,2.28911666666667,2.2747,2.3187,2.28014,2.29118
14.1020002,2.28691,2.2907,2.25398,2.27719666666667,2.28754,2.30068,2.28308,2.29043333333333,2.27486,2.31468,2.28719,2.29224333333333
14.104001,2.27977,2.2824,2.25454,2.27223666666667,2.28376,2.30384,2.2786,2.28873333333333,2.27507,2.31906,2.28433,2.29282
14.1060009,2.28236,2.28159,2.25561,2.27318666666667,2.28873,2.29664,2.27347,2.28628,2.27281,2.3152,2.28415,2.29072
14.1080008,2.28589,2.27394,2.25309,2.27097333333333,2.28788,2.3002,2.27627,2.28811666666667,2.27606,2.31964,2.28842,2.29470666666667
14.1100006,2.28602,2.27619,2.25857,2.27359333333333,2.27822,2.29884,2.28125,2.28610333333333,2.27621,2.32328,2.2871,2.29553
14.1120005,2.27756,2.27985,2.26699,2.2748,2.29167,2.30381,2.28223,2.29257,2.28318,2.31768,2.2867,2.29585333333333
14.1140003,2.28665,2.27597,2.26736,2.27666,2.28466,2.30502,2.276,2.28856,2.28372,2.3148,2.29575,2.29809
14.1160011,2.27394,2.28427,2.26021,2.27280666666667,2.28871,2.30905,2.26992,2.28922666666667,2.28297,2.31695,2.28701,2.29564333333333
14.118001,2.2857,2.28874,2.25892,2.27778666666667,2.28565,2.31473,2.27542,2.29193333333333,2.28206,2.31562,2.28718,2.29495333333333
14.1200008,2.28111,2.28712,2.26182,2.27668333333333,2.2867,2.31467,2.26346,2.28827666666667,2.27964,2.31791,2.28709,2.29488
14.1220007,2.29183,2.2884,2.26377,2.28133333333333,2.28674,2.30421,2.2754,2.28878333333333,2.27762,2.31218,2.28883,2.29287666666667
14.1240005,2.29089,2.28642,2.2547,2.27733666666667,2.27977,2.30243,2.27722,2.28647333333333,2.28726,2.31629,2.28548,2.29634333333333
14.1260004,2.2897,2.28374,2.26386,2.2791,2.28313,2.30785,2.27401,2.28833,2.28121,2.31461,2.28896,2.29492666666667
14.1280003,2.27867,2.28002,2.25855,2.27241333333333,2.28746,2.3094,2.27878,2.29188,2.28454,2.31142,2.28766,2.29454
14.1300011,2.28507,2.28619,2.26054,2.27726666666667,2.29362,2.31085,2.28504,2.29650333333333,2.28692,2.31002,2.28995,2.29563
14.1320009,2.28271,2.29183,2.2589,2.27781333333333,2.2866,2.30662,2.26756,2.28692666666667,2.29092,2.31555,2.29497,2.30048
14.1340008,2.28815,2.28903,2.26038,2.27918666666667,2.29239,2.31253,2.26992,2.29161333333333,2.29138,2.32323,2.2873,2.30063666666667
14.1360006,2.28466,2.27856,2.25605,2.27309,2.2972,2.31137,2.27538,2.29465,2.28507,2.32807,2.29304,2.30206
14.1380005,2.28098,2.28513,2.25033,2.27214666666667,2.29963,2.30437,2.28021,2.29473666666667,2.28838,2.32556,2.29857,2.30417
14.1400003,2.28365,2.28613,2.25765,2.27581,2.29376,2.30396,2.27895,2.29222333333333,2.27896,2.32526,2.29781,2.30067666666667
14.1420002,2.28335,2.28816,2.25715,2.27622,2.28866,2.31115,2.28563,2.29514666666667,2.273,2.32689,2.30468,2.30152333333333
14.144001,2.27735,2.29201,2.25166,2.27367333333333,2.29037,2.31147,2.27504,2.29229333333333,2.2737,2.32436,2.30779,2.30195
14.1460009,2.28129,2.28876,2.25646,2.27550333333333,2.28855,2.31073,2.27519,2.29149,2.26899,2.32012,2.31611,2.30174
14.1480007,2.28479,2.28895,2.26365,2.27913,2.29039,2.30577,2.28054,2.29223333333333,2.27537,2.32148,2.31768,2.30484333333333
14.1500006,2.28781,2.28584,2.2643,2.27931666666667,2.2956,2.30485,2.27534,2.29193,2.2787,2.33,2.30314,2.30394666666667
14.1520004,2.283,2.28411,2.27158,2.27956333333333,2.28867,2.30949,2.27303,2.29039666666667,2.28155,2.32766,2.30333,2.30418
14.1540003,2.27835,2.28215,2.26778,2.27609333333333,2.29394,2.31221,2.26926,2.29180333333333,2.28047,2.32545,2.30551,2.30381
14.1560011,2.27697,2.28191,2.26944,2.27610666666667,2.29715,2.31261,2.28054,2.29676666666667,2.27633,2.32488,2.29956,2.30025666666667
14.1580009,2.28766,2.2787,2.26039,2.27558333333333,2.30107,2.30271,2.27425,2.29267666666667,2.27768,2.32897,2.30253,2.30306
14.1600008,2.27596,2.27501,2.2604,2.27045666666667,2.3013,2.30953,2.26588,2.29223666666667,2.27131,2.33188,2.29648,2.29989
14.1620007,2.28157,2.27597,2.25252,2.27002,2.29693,2.31461,2.27293,2.29482333333333,2.27161,2.32872,2.29257,2.29763333333333
14.1640005,2.28321,2.27982,2.25252,2.27185,2.29786,2.31353,2.28351,2.2983,2.27489,2.33242,2.29237,2.29989333333333
14.1660004,2.28516,2.28421,2.25465,2.27467333333333,2.28983,2.31645,2.27326,2.29318,2.27471,2.3254,2.29682,2.29897666666667
14.1680002,2.28663,2.28234,2.25753,2.2755,2.28316,2.31058,2.28129,2.29167666666667,2.26832,2.32161,2.28755,2.29249333333333
14.170001,2.28191,2.28639,2.261,2.27643333333333,2.28672,2.29923,2.28557,2.29050666666667,2.27604,2.32506,2.2899,2.297
14.1720009,2.27808,2.27761,2.25972,2.27180333333333,2.28241,2.30296,2.27347,2.28628,2.27206,2.32621,2.29897,2.29908
14.1740007,2.28673,2.28092,2.25266,2.27343666666667,2.27744,2.29527,2.27447,2.28239333333333,2.27115,2.32103,2.30799,2.30005666666667
14.1760006,2.288,2.29186,2.25733,2.27906333333333,2.28489,2.29648,2.27559,2.28565333333333,2.26742,2.31628,2.30914,2.29761333333333
14.1780005,2.27882,2.2947,2.2529,2.27547333333333,2.28992,2.29632,2.27723,2.28782333333333,2.2728,2.31035,2.30593,2.29636
14.1800003,2.28341,2.29557,2.25335,2.27744333333333,2.28675,2.29828,2.2794,2.28814333333333,2.2769,2.31803,2.29715,2.29736
14.1820011,2.28369,2.30034,2.25258,2.27887,2.28573,2.30056,2.27369,2.28666,2.27227,2.31583,2.29309,2.29373
14.184001,2.27865,2.29219,2.25433,2.27505666666667,2.27944,2.30101,2.28007,2.28684,2.28419,2.32117,2.30189,2.30241666666667
14.1860008,2.28535,2.29483,2.25689,2.27902333333333,2.28116,2.2974,2.27508,2.28454666666667,2.2775,2.32082,2.30008,2.29946666666667
14.1880007,2.28449,2.28691,2.25035,2.27391666666667,2.29145,2.30838,2.28348,2.29443666666667,2.27804,2.31927,2.30482,2.30071
14.1900005,2.28793,2.28973,2.25039,2.27601666666667,2.29237,2.30332,2.27435,2.29001333333333,2.26739,2.32084,2.29498,2.29440333333333
14.1920004,2.2852,2.29427,2.25756,2.27901,2.28817,2.30442,2.27666,2.28975,2.27385,2.32334,2.30036,2.29918333333333
14.1940002,2.27756,2.28128,2.26454,2.27446,2.28552,2.30344,2.27608,2.28834666666667,2.28089,2.31918,2.30743,2.3025
14.1960011,2.28213,2.28011,2.25668,2.27297333333333,2.28725,2.30372,2.27866,2.28987666666667,2.27738,2.32595,2.3008,2.30137666666667
14.1980009,2.2789,2.28632,2.25947,2.27489666666667,2.29254,2.30948,2.27461,2.29221,2.28066,2.32531,2.29273,2.29956666666667
