Time (ns),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
6.3780003,565.022339,564.199158,563.934753,564.385416666667,564.39447,564.305115,564.397034,564.365539666667,564.267761,563.908936,566.035461,564.737386
6.3800001,565.164917,565.852478,564.756226,565.257873666667,565.442688,563.011841,563.654297,564.036275333333,565.235962,565.679443,565.853699,565.589701333333
6.3820004,565.826843,564.734558,564.294495,564.951965333333,565.960266,565.021362,565.595703,565.525777,563.07605,563.567322,564.983765,563.875712333333
6.3840003,564.202148,564.852478,563.562012,564.205546,566.9776,564.820679,564.434875,565.411051333333,565.009033,565.738708,564.157471,564.968404
6.3860002,564.167542,566.970032,564.326294,565.154622666667,566.51062,565.707581,564.588623,565.602274666667,565.539612,561.313049,568.276001,565.042887333333
6.3880005,563.909363,565.090332,565.748962,564.916219,564.556152,565.615173,564.682068,564.951131,563.933899,562.788696,564.7146,563.812398333333
6.3900003,564.618958,563.404114,564.703064,564.242045333333,564.90979,566.533203,563.700806,565.047933,564.609436,564.915039,564.467346,564.663940333333
6.3920002,565.12146,565.139404,565.974487,565.411783666667,564.717468,564.811035,563.270935,564.266479333333,564.991516,564.983948,563.760315,564.578593
6.3940005,563.99408,564.928833,565.840698,564.921203666667,564.58429,565.79303,565.480469,565.285929666667,563.993103,564.932678,564.935852,564.620544333333
6.3960004,566.944275,563.554443,564.762695,565.087137666667,564.690063,563.379822,563.444824,563.838236333333,563.637573,565.434387,565.611755,564.894571666667
6.3980002,564.535583,562.897949,563.402893,563.612141666667,566.318604,565.663513,563.649231,565.210449333333,563.918274,566.107849,564.764404,564.930175666667
6.4000001,565.318604,561.240845,566.763,564.440816333333,563.007812,564.47998,563.40741,563.631734,563.588135,566.421692,564.088318,564.699381666667
6.4020004,565.931458,566.633057,563.865417,565.476644,564.986389,565.016846,563.352905,564.452046666667,562.509705,566.12561,563.030151,563.888488666667
6.4040003,562.897705,566.396423,568.087097,565.793741666667,565.387573,563.668823,564.291138,564.449178,564.585815,566.217224,563.498413,564.767150666667
6.4060001,561.45752,566.034302,565.139893,564.210571666667,562.843201,566.825745,564.589844,564.75293,564.88147,564.476562,564.6427,564.666910666667
6.4080005,562.542236,565.708252,564.168213,564.139567,565.486267,564.035156,564.722412,564.747945,563.656677,566.365356,566.759399,565.593810666667
6.4100003,564.994568,566.030579,563.818726,564.947957666667,565.059143,565.907776,564.032471,564.999796666667,563.362427,563.949646,564.730835,564.014302666667
6.4120002,563.059692,562.517395,562.975647,562.850911333333,564.660278,565.002869,566.125305,565.262817333333,565.055908,565.189026,565.092285,565.112406333333
6.4140005,564.524231,565.46875,563.726624,564.573201666667,565.53479,564.887878,564.880554,565.101074,564.398743,562.925293,564.930786,564.084940666667
6.4160004,564.771423,565.64917,565.29248,565.237691,564.493103,564.079041,564.173035,564.248393,564.787048,563.714478,566.023865,564.841797
6.4180002,563.385986,564.657959,563.324097,563.789347333333,564.260681,564.408325,566.30957,564.992858666667,565.659302,564.664551,565.160645,565.161499333333
6.4200001,565.926331,566.763672,564.74408,565.811361,560.995239,567.452576,563.478638,563.975484333333,563.411316,565.949646,565.158569,564.839843666667
6.4220004,565.541199,568.920898,565.406433,566.622843333333,562.753052,563.833069,563.562866,563.382995666667,566.992065,565.159302,564.022949,565.391438666667
6.4240003,563.156067,563.831665,562.983459,563.323730333333,565.245605,560.708801,564.355225,563.436543666667,565.713318,566.332581,563.338684,565.128194333333
6.4260001,565.695496,566.942871,566.130676,566.256347666667,565.843018,565.331116,565.071594,565.415242666667,564.803528,563.397766,563.451782,563.884358666667
6.4280005,562.804565,564.37915,565.558472,564.247395666667,564.054688,565.516052,565.290894,564.953878,565.324036,565.089539,566.388855,565.60081
6.4300003,563.958801,564.769775,563.016663,563.915079666667,565.734863,563.32605,563.61499,564.225301,565.863831,563.731384,568.17041,565.921875
6.4320002,564.299438,565.141235,562.712708,564.051127,563.925659,564.542908,564.462219,564.310262,564.07782,564.974182,564.905579,564.652527
6.4340005,562.708496,565.221558,562.774902,563.568318666667,563.964783,564.083618,563.463684,563.837361666667,563.430176,563.898071,564.225342,563.851196333333
6.4360003,564.948486,564.120483,565.10614,564.725036333333,564.391724,566.717651,565.855713,565.655029333333,565.209473,564.414551,563.34137,564.321798
6.4380002,563.744507,563.356812,565.691895,564.264404666667,563.728271,564.442017,564.342285,564.170857666667,565.023499,564.872192,564.632385,564.842692
6.4400005,566.098267,564.219727,566.458984,565.592326,566.516113,565.4245,564.642822,565.527811666667,565.039001,565.254822,563.200012,564.497945
6.4420004,565.101074,564.174072,565.380127,564.885091,565.862183,563.841492,563.712708,564.472127666667,566.088501,564.841858,565.628845,565.519734666667
6.4440002,564.78064,563.602905,566.621399,565.001648,563.847961,562.498962,564.587769,563.644897333333,563.348938,565.899536,564.662659,564.637044333333
6.4460001,563.206787,565.686462,564.963745,564.618998,564.620117,566.088074,564.899963,565.202718,563.88501,565.282166,565.877808,565.014994666667
6.4480004,565.248474,564.729919,564.698303,564.892232,566.070435,566.998962,565.870117,566.313171333333,565.9245,564.895264,563.996216,564.93866
6.4500003,564.720276,564.619812,567.159302,565.499796666667,563.439514,564.534546,564.208923,564.060994333333,565.495972,565.307129,565.52771,565.443603666667
6.4520001,563.792969,565.099487,563.781677,564.224711,564.342407,566.199829,564.883118,565.141784666667,563.369995,564.091736,563.951416,563.804382333333
6.4540005,565.75,565.092041,562.548523,564.463521333333,564.858948,562.530823,563.308594,563.566121666667,563.565796,564.46405,563.413391,563.814412333333
6.4560003,566.137878,565.143982,564.507385,565.263081666667,565.765747,563.84137,563.456421,564.354512666667,565.317322,566.955078,563.785706,565.352702
6.4580002,563.414673,565.256409,566.412231,565.027771,563.349792,566.265198,566.260559,565.291849666667,564.177368,562.758301,563.126709,563.354126
6.4600005,565.768982,566.390869,566.278992,566.146281,566.291931,565.984619,564.813477,565.696675666667,565.690613,566.494995,562.836426,565.007344666667
6.4620004,566.007019,565.280151,562.812866,564.700012,563.983643,565.766479,564.883484,564.877868666667,562.167542,566.650818,564.871521,564.563293666667
6.4640002,565.315491,565.742065,564.571716,565.209757333333,564.161682,565.064453,563.262329,564.162821333333,564.10968,566.178467,563.223511,564.503886
6.4660001,564.688721,565.011658,565.091797,564.930725333333,563.044189,565.662415,566.435181,565.047261666667,565.695374,563.706787,564.198914,564.533691666667
6.4680004,565.1427,565.514221,564.640259,565.09906,565.929749,564.940674,564.302246,565.057556333333,564.455627,565.176636,564.16394,564.598734333333
6.4700003,565.017334,564.429626,562.921753,564.122904333333,564.451843,565.145264,564.261047,564.619384666667,562.710205,563.951538,565.914429,564.192057333333
6.4720001,562.587646,565.708252,563.681458,563.992452,563.724243,564.680359,565.444885,564.616495666667,565.382629,564.465332,563.224915,564.357625333333
6.4740005,564.922058,566.368469,563.984741,565.091756,563.054749,563.369263,565.132263,563.852091666667,565.457031,563.881287,564.710388,564.682902
6.4760003,564.904724,562.840149,564.88031,564.208394333333,565.430969,565.076111,562.61969,564.37559,563.828857,565.082764,563.089905,564.000508666667
6.4780002,565.045837,562.965088,563.434387,563.815104,566.777405,561.799744,563.552429,564.043192666667,566.147766,565.687561,563.97522,565.270182333333
6.4800005,563.09668,564.412537,565.187744,564.232320333333,567.204102,562.960388,564.055481,564.739990333333,568.258789,565.040771,566.348328,566.549296
6.4820004,563.422302,563.387573,563.161743,563.323872666667,564.560913,566.275208,565.547363,565.461161333333,564.90625,564.759888,564.144043,564.603393666667
6.4840002,563.674805,564.81366,566.278992,564.922485666667,565.759094,564.900208,563.941833,564.867045,565.668579,563.448669,563.883484,564.333577333333
6.4860005,564.538757,564.210327,563.445007,564.064697,567.558044,564.315186,566.331421,566.068217,564.949463,564.943909,565.53302,565.142130666667
6.4880004,563.734253,564.476318,567.596375,565.268982,565.574402,564.407166,562.550964,564.177510666667,565.940369,566.406006,562.946045,565.097473333333
6.4900002,563.111145,566.152954,565.704224,564.989441,564.185059,564.277283,566.187134,564.883158666667,565.42865,563.605286,565.602417,564.878784333333
6.4920001,564.346924,564.7276,566.493652,565.189392,564.123474,565.339661,564.773315,564.745483333333,564.455261,564.75061,565.504944,564.903605
6.4940004,564.732849,567.23468,566.018616,565.995381666667,565.416931,564.872253,565.181519,565.156901,563.24823,565.543457,564.409668,564.400451666667
6.4960003,560.97876,567.13501,562.12677,563.413513333333,565.602661,564.903992,565.659119,565.388590666667,562.388794,563.605103,564.996094,563.663330333333
6.4980001,563.164612,566.115417,564.436523,564.572184,568.237244,564.351685,564.173401,565.587443333333,564.978516,564.826355,563.111328,564.305399666667
6.5000005,561.859314,566.190247,564.862366,564.303975666667,564.378845,565.631714,564.544983,564.851847333333,563.865784,565.300842,565.560303,564.908976333333
6.5020003,564.548767,565.657837,565.161499,565.122701,563.53064,564.968994,565.589844,564.696492666667,563.527283,564.90332,563.513733,563.981445333333
6.5040002,564.749817,565.258179,564.185303,564.731099666667,564.368835,563.169556,564.872681,564.137024,564.150879,566.404358,564.712524,565.089253666667
6.5060005,564.656799,567.2995,566.338562,566.098287,563.545776,564.679199,564.654968,564.293314333333,565.155518,565.294006,565.354553,565.268025666667
6.5080004,562.684387,565.529114,564.063049,564.092183333333,564.872742,564.790894,563.129333,564.264323,563.230713,563.611938,564.294495,563.712382
6.5100002,565.037903,565.408264,567.091064,565.845743666667,566.008728,565.690552,565.362122,565.687134,564.679932,564.472778,566.775208,565.309306
6.5120001,566.481384,563.985107,565.003235,565.156575333333,564.837219,565.89093,564.936157,565.221435333333,565.441345,563.774292,563.601379,564.272338666667
6.5140004,563.913757,566.032227,565.416931,565.120971666667,565.423706,564.56427,563.401367,564.463114333333,563.896973,563.226501,565.075562,564.066345333333
6.5160003,563.926758,564.77124,563.963501,564.220499666667,565.298645,565.188293,564.452515,564.979817666667,564.73053,564.758362,564.810669,564.766520333333
6.5180001,563.284485,564.286804,566.276367,564.615885333333,565.578796,563.742371,564.104004,564.475057,563.977356,564.804199,564.786865,564.522806666667
6.5200005,561.68634,565.524658,565.063965,564.091654333333,566.111023,564.301086,564.43988,564.950663,564.892578,564.988892,563.963135,564.614868333333
6.5220003,565.340576,565.606079,564.81958,565.255411666667,564.008057,565.360535,563.725281,564.364624333333,564.507874,566.288696,563.649536,564.815368666667
6.5240002,566.254578,566.410217,564.512878,565.725891,563.993713,566.206665,565.09613,565.098836,566.322571,562.878357,564.86554,564.688822666667
6.5260005,561.870483,565.745422,565.277161,564.297688666667,564.373352,565.637268,564.782471,564.931030333333,565.225708,564.836731,562.692322,564.251587
6.5280004,562.891724,564.209412,563.580444,563.560526666667,567.214294,562.359009,564.537354,564.703552333333,564.146423,562.94104,562.726135,563.271199333333
6.5300002,563.841553,564.080261,567.177307,565.033040333333,563.624634,563.676697,564.22876,563.843363666667,564.205078,564.550842,563.278687,564.011535666667
6.5320005,563.785889,566.457214,565.079102,565.107401666667,567.199951,566.415527,562.244324,565.286600666667,566.73175,565.323059,563.83667,565.297159666667
6.5340004,562.155518,566.434875,565.297058,564.629150333333,566.919434,564.816528,563.213013,564.982991666667,564.964111,564.758118,565.099182,564.940470333333
6.5360003,563.648926,565.770386,563.717102,564.378804666667,563.941589,565.399536,564.267456,564.536193666667,564.963745,566.568176,566.255127,565.929016
6.5380001,562.280151,565.707153,565.217834,564.401712666667,564.251892,561.809631,566.421143,564.160888666667,565.065491,563.844604,565.633667,564.847920666667
6.5400004,564.727112,562.660706,562.019897,563.135905,565.796448,565.552917,566.192688,565.847351,563.921326,565.13092,566.156311,565.069519
6.5420003,567.411926,564.527344,565.197327,565.712199,565.180359,563.492188,566.465332,565.045959666667,565.110046,564.19928,563.582275,564.297200333333
6.5440001,563.441223,562.977356,566.655518,564.358032333333,564.378296,565.487854,564.496399,564.787516333333,564.113342,564.053894,563.060913,563.742716333333
6.5460005,565.470215,566.942993,564.865112,565.75944,565.537659,563.406128,562.682617,563.875468,566.703552,565.921265,563.568054,565.397623666667
6.5480003,564.734497,563.236267,566.054932,564.675232,565.702271,564.647522,565.299622,565.216471666667,565.748291,563.06488,566.319885,565.044352
6.5500002,563.087585,563.502319,562.943054,563.177652666667,565.107727,562.791931,565.083679,564.327779,564.642029,563.967041,564.147034,564.252034666667
6.5520005,565.948914,566.35376,565.435181,565.912618333333,565.937378,565.118164,564.01001,565.021850666667,565.006348,566.315308,564.744629,565.355428333333
6.5540004,564.373535,562.806458,563.829712,563.669901666667,562.829712,564.332153,565.148682,564.103515666667,564.121399,566.198914,563.499695,564.606669333333
6.5560002,566.485718,565.982849,563.073242,565.180603,566.344116,565.076111,565.510742,565.643656333333,565.613037,565.707703,566.280701,565.867147
6.5580001,565.688477,564.416931,564.538574,564.881327333333,566.061951,562.927429,563.189087,564.059489,564.866028,565.208313,564.807617,564.960652666667
6.5600004,565.733398,562.586548,563.321655,563.880533666667,564.979797,564.920044,565.480286,565.126709,563.381653,565.031616,563.531982,563.981750333333
6.5620003,566.511414,566.09491,566.127563,566.244629,565.226685,564.881409,564.310059,564.806051,565.864807,563.454407,563.892456,564.40389
6.5640001,565.776978,563.939026,566.133362,565.283122,564.16095,565.336426,565.179749,564.892375,561.715881,564.474487,566.550964,564.247110666667
6.5660005,565.532166,564.475342,564.248962,564.752156666667,564.626526,565.065613,564.518738,564.736959,566.531372,566.437744,565.345947,566.105021
6.5680003,565.242615,564.335999,562.75647,564.111694666667,564.721069,565.841614,562.689148,564.417277,565.136475,564.37677,566.809509,565.440918
6.5700002,563.227844,564.765625,563.905884,563.966451,564.942932,563.841858,566.532349,565.105713,563.743164,565.962097,567.028381,565.577880666667
6.5720005,564.82019,565.489441,564.267212,564.858947666667,565.151733,564.220459,564.024231,564.465474333333,565.276489,566.283691,565.776184,565.778788
6.5740004,564.573547,565.299744,563.27478,564.382690333333,565.030518,565.302734,565.24469,565.192647333333,564.37677,564.440674,565.082764,564.633402666667
6.5760002,564.62207,563.715454,562.470764,563.602762666667,564.119873,565.00885,562.597351,563.908691333333,565.189331,563.855164,564.940247,564.661580666667
6.5780005,565.183289,564.36377,563.875366,564.474141666667,563.894714,564.644043,565.419556,564.652771,562.422485,563.704224,565.638062,563.921590333333
6.5800004,564.006958,565.511292,563.343384,564.287211333333,564.108521,565.863098,562.262878,564.078165666667,565.429626,565.05011,563.71051,564.730082
6.5820003,565.235657,564.454163,564.982971,564.890930333333,563.830139,564.706909,566.394226,564.977091333333,564.040771,565.495605,566.896484,565.47762
6.5840001,565.145508,565.208984,565.43811,565.264200666667,563.538818,565.499451,564.575439,564.537902666667,564.118408,566.425476,564.510193,565.018025666667
6.5860004,563.978149,566.210144,563.89679,564.695027666667,564.881897,565.140198,565.427124,565.149739666667,564.173218,566.607239,563.291626,564.690694333333
6.5880003,563.618347,565.031067,564.758728,564.469380666667,564.60791,565.578674,565.456055,565.214213,564.674377,564.675476,563.750549,564.366800666667
6.5900002,564.734436,564.959595,564.19928,564.631103666667,565.082092,564.04425,564.702087,564.609476333333,564.287781,563.411621,563.430664,563.710022
6.5920005,564.716675,563.118774,563.860168,563.898539,562.987549,563.859375,566.058655,564.301859666667,562.731262,563.463867,561.98938,562.728169666667
6.5940003,565.046692,564.397095,566.45697,565.300252333333,565.348389,565.415955,564.47699,565.080444666667,561.797913,562.821716,565.984131,563.534586666667
6.5960002,564.469788,565.174377,564.436035,564.6934,565.256165,565.73822,565.171448,565.388611,564.603394,563.738342,565.0672,564.469645333333
6.5980005,564.742859,564.520813,567.878479,565.714050333333,565.060242,565.562439,562.876831,564.499837333333,564.014526,565.82019,563.969727,564.601481
6.6000004,562.645813,567.492371,566.193298,565.443827333333,566.155884,563.555725,563.953796,564.555135,562.674561,565.499268,565.420654,564.531494333333
6.6020002,564.17804,564.67926,565.309265,564.722188333333,566.416016,565.551025,565.476074,565.814371666667,564.292114,565.000977,564.616089,564.636393333333
6.6040001,564.490723,563.559692,563.966492,564.005635666667,566.149353,563.895691,563.77356,564.606201333333,565.823242,562.673035,562.907959,563.801412
6.6060004,564.9198,565.961914,565.403015,565.428243,564.555237,565.037903,563.651794,564.414978,562.052979,565.837708,563.010254,563.633647
6.6080003,565.50354,564.465393,565.377502,565.115478333333,564.930115,565.478638,563.315125,564.574626,565.513,565.402405,564.134277,565.016560666667
6.6100001,564.928955,563.462524,565.071106,564.487528333333,565.379272,564.251282,563.163757,564.264770333333,564.137695,566.892334,564.99646,565.342163
6.6120005,564.732422,562.857849,565.444763,564.345011333333,562.689209,566.024841,560.923401,563.212483666667,566.106689,565.536438,564.580444,565.407857
6.6140003,564.30835,565.4646,565.001953,564.924967666667,563.353149,563.44104,565.627136,564.140441666667,564.161438,564.295044,564.500183,564.318888333333
6.6160002,562.228149,567.143982,565.661072,565.011067666667,568.064575,566.155579,565.508118,566.576090666667,563.484314,565.634033,565.649719,564.922688666667
6.6180005,563.123657,565.323242,565.338989,564.595296,566.396545,564.182495,565.404541,565.327860333333,562.00592,563.175293,565.757874,563.646362333333
6.6200004,564.72522,564.872742,564.985413,564.861125,564.723328,562.024902,565.812195,564.186808333333,563.060486,562.374512,565.799438,563.744812
6.6220002,564.891663,565.312866,563.755981,564.653503333333,566.061951,565.624512,565.263184,565.649882333333,565.285706,565.795959,564.469849,565.183838
6.6240005,563.401917,564.999695,565.800781,564.734131,564.10144,564.75116,564.448792,564.433797333333,564.939331,564.725403,563.822388,564.495707333333
6.6260004,564.49884,564.522339,565.482178,564.834452333333,565.967834,565.886536,565.83606,565.89681,566.112488,562.572266,565.103577,564.596110333333
6.6280003,564.77179,566.051941,565.491516,565.438415666667,561.086853,565.41272,565.143921,563.881164666667,565.818787,564.020508,565.255615,565.031636666667
6.6300001,563.070679,566.610291,566.332947,565.337972333333,566.789062,563.711243,564.082153,564.860819333333,563.780579,563.838928,561.724609,563.114705333333
6.6320004,563.449341,567.345886,563.809082,564.868103,565.641663,567.205933,563.070496,565.306030666667,566.112915,565.652527,564.025085,565.263509
6.6340003,564.307739,565.468079,563.925598,564.567138666667,565.411926,564.731689,563.398499,564.514038,566.383789,565.271912,563.458496,565.038065666667
6.6360002,567.201233,565.738037,565.769348,566.236206,563.228088,563.787292,564.807495,563.940958333333,567.066345,563.671814,565.146912,565.295023666667
6.6380005,565.326965,565.907288,564.817627,565.350626666667,565.710144,563.61377,565.25116,564.858358,564.819153,565.414246,564.157898,564.797099
6.6400003,564.140808,566.450928,566.639282,565.743672666667,564.147522,563.299011,563.437256,563.627929666667,567.015137,563.915039,563.009277,564.646484333333
6.6420002,564.198914,564.789551,564.212891,564.400452,565.143066,566.586731,564.886841,565.538879333333,564.687561,565.078979,563.604919,564.457153
6.6440005,565.563843,565.170776,564.700684,565.145101,564.620239,563.97229,567.304565,565.299031333333,565.118835,564.358765,563.445374,564.307658
6.6460004,565.671326,565.457458,564.332153,565.153645666667,565.938232,563.614563,563.668518,564.407104333333,563.457886,563.462463,564.105103,563.675150666667
6.6480002,564.101929,563.648682,566.394958,564.715189666667,566.923645,565.306702,563.486877,565.239074666667,565.21637,565.41626,565.170227,565.267619
6.6500001,565.311279,563.48407,563.521362,564.105570333333,565.386169,563.037354,562.92572,563.783081,564.314575,564.564453,564.61908,564.499369333333
6.6520004,564.247131,564.654358,561.893982,563.598490333333,564.296204,565.366028,564.650391,564.770874333333,565.139526,565.108582,564.539917,564.929341666667
6.6540003,564.952881,565.247681,565.435059,565.211873666667,564.75116,564.63855,564.78418,564.72463,564.81189,564.035095,563.489624,564.112203
6.6560001,562.871704,564.695435,565.498108,564.355082333333,563.479675,564.676208,565.179443,564.445108666667,563.623779,563.82251,564.628723,564.025004
6.6580005,564.147766,562.922302,563.511292,563.52712,563.438965,565.635193,563.296021,564.123393,563.443115,564.666931,563.451904,563.853983333333
6.6600003,565.338867,565.595825,565.919067,565.617919666667,564.197388,565.087708,564.734924,564.67334,564.177917,564.603577,562.856812,563.879435333333
6.6620002,565.258301,564.167725,565.797913,565.074646333333,563.877441,565.070618,564.232178,564.393412333333,564.062256,565.112183,565.999573,565.058004
6.6640005,563.708557,565.704224,565.012695,564.808492,567.124451,564.168823,563.900269,565.064514333333,564.542358,563.616577,564.628235,564.26239
6.6660004,563.772644,563.908875,563.390564,563.690694333333,565.978455,565.032959,564.077026,565.02948,564.807617,565.841614,564.036804,564.895345
6.6680002,563.043762,565.833435,563.379333,564.08551,564.482422,563.879944,563.697632,564.019999333333,565.574646,563.624207,565.283508,564.827453666667
6.6700006,563.313049,563.673584,565.508789,564.165140666667,563.394714,565.698364,565.692627,564.928568333333,566.293335,565.418274,564.605286,565.438965
6.6720004,564.805969,564.398376,565.213257,564.805867333333,565.522705,564.793884,564.958252,565.091613666667,564.231995,565.860413,562.899963,564.330790333333
6.6740003,565.677673,564.300842,564.556335,564.84495,563.060913,563.460876,563.471436,563.331075,566.31488,563.648804,564.523987,564.829223666667
6.6760001,563.049988,566.082703,564.222412,564.451701,565.369446,563.442444,563.603943,564.138611,565.297729,563.921265,563.515747,564.244913666667
6.6780005,565.371399,564.279663,565.319763,564.990275,566.127808,566.234558,564.711426,565.691264,564.196838,566.501343,563.139709,564.61263
6.6800003,565.62915,565.397095,563.804443,564.943562666667,564.718201,567.073853,564.830505,565.540853,565.655334,563.769653,564.543457,564.656148
6.6820002,565.847534,564.914368,564.269775,565.010559,564.152832,566.278503,565.282898,565.238077666667,563.754089,565.059631,564.137329,564.317016333333
6.6840005,562.963623,566.618713,566.714722,565.432352666667,563.762207,564.598267,564.136719,564.165731,564.44104,566.148193,565.032227,565.207153333333
6.6860003,564.39679,565.960449,564.211792,564.856343666667,564.103271,564.701904,564.902344,564.569173,565.92218,565.050964,564.000183,564.991109
6.6880002,564.694336,564.481384,565.182129,564.785949666667,562.781677,564.715942,566.35199,564.616536333333,565.079956,564.519348,564.362366,564.65389
6.6900005,564.138611,562.814819,566.21106,564.388163333333,565.173889,563.900208,565.032349,564.702148666667,565.265686,566.495422,565.449097,565.736735
6.6920004,564.209351,565.329651,564.978699,564.839233666667,563.184265,564.488708,563.172668,563.615213666667,564.792725,566.137085,564.005981,564.978597
6.6940002,563.740417,562.564453,562.929504,563.078124666667,564.335327,566.293091,565.566711,565.398376333333,565.887451,565.305054,563.751099,564.981201333333
6.6960001,564.140015,564.497925,563.3172,563.985046666667,566.695679,565.76178,566.135315,566.197591333333,564.52655,565.052246,564.839905,564.806233666667
6.6980004,564.413452,563.570618,563.132568,563.705546,564.664368,567.205322,565.225342,565.698344,563.815186,565.850769,564.910583,564.858846
6.7000003,564.656555,564.299438,563.45752,564.137837666667,565.465881,563.822571,563.158936,564.149129333333,564.917175,564.720886,561.820984,563.819681666667
6.7020001,564.137695,565.229736,563.423401,564.263610666667,566.008362,563.375549,565.648987,565.010966,562.610901,564.944702,564.966003,564.173868666667
6.7040005,565.363281,564.161194,564.650391,564.724955333333,565.74231,563.939819,565.406616,565.029581666667,563.8396,564.37677,565.571228,564.595866
6.7060003,566.361633,563.473938,566.22876,565.354777,565.684387,563.95929,567.043518,565.562398333333,564.754944,563.662109,565.044678,564.487243666667
6.7080002,565.801941,566.231506,565.093445,565.708964,564.660339,563.61084,564.407715,564.226298,564.414429,567.155701,563.220337,564.930155666667
6.7100005,565.946045,563.93103,565.628296,565.168457,564.841858,563.430481,567.909851,565.394063333333,564.063049,565.516846,565.306091,564.961995333333
6.7120004,565.868347,567.09375,565.034424,565.998840333333,565.400757,565.160339,564.450317,565.003804333333,565.158447,562.840393,565.35083,564.44989
6.7140002,565.771667,564.705994,563.844604,564.774088333333,565.219727,564.220215,563.337769,564.259237,566.452698,564.387695,565.080017,565.306803333333
6.7160006,562.971985,564.682922,564.92627,564.193725666667,565.580139,565.073608,565.637573,565.43044,563.696838,563.163025,565.173889,564.011250666667
6.7180004,563.924316,564.554565,563.518127,563.999002666667,563.414185,565.927307,564.597229,564.646240333333,564.487366,563.87384,564.396606,564.252604
6.7200003,563.940552,564.311829,565.328552,564.526977666667,564.795776,564.018982,564.61554,564.476766,564.913818,564.338379,563.037292,564.096496333333
6.7220001,562.898315,564.766724,567.212463,564.959167333333,566.622314,561.961304,566.64624,565.076619333333,565.417114,563.090088,565.665039,564.724080333333
6.7240005,565.494812,565.796509,565.351624,565.547648333333,563.805969,564.430237,563.649475,563.961893666667,564.616089,564.526733,564.988403,564.710408333333
6.7260003,566.197327,566.763855,565.413635,566.124939,564.984314,564.206238,565.387268,564.859273333333,563.595398,564.668701,563.791931,564.018676666667
6.7280002,564.656799,565.403076,566.571838,565.543904333333,564.140808,565.662598,566.089844,565.29775,564.756409,562.661011,564.971924,564.129781333334
6.7300005,564.848633,565.716492,564.470093,565.011739333333,563.902466,563.587585,564.61322,564.034423666667,564.861328,564.992065,564.436279,564.763224
6.7320004,565.0177,564.92688,562.501099,564.148559666667,565.046448,563.802612,563.673645,564.174235,564.22876,565.394958,564.594055,564.739257666667
6.7340002,565.456421,564.69751,565.364807,565.172912666667,565.056702,563.989929,565.569946,564.872192333333,564.896362,563.630737,563.115723,563.880940666667
6.7360005,562.726929,563.658203,564.224426,563.536519333333,564.370544,566.984314,566.135376,565.830078,563.583923,566.116333,566.334717,565.344991
6.7380004,565.243713,565.053894,567.024109,565.773905333333,563.116394,565.71167,564.166565,564.331543,561.691101,563.376648,564.790894,563.286214333333
6.7400002,564.221375,565.820984,565.119202,565.053853666667,566.282837,566.728149,565.550354,566.187113333333,564.6875,565.815735,563.446106,564.649780333333
6.7420001,564.646057,564.26886,565.598999,564.837972,564.656372,565.645325,564.624573,564.975423333333,565.483276,564.116943,563.76947,564.456563
6.7440004,565.868774,564.314514,564.747864,564.977050666667,565.506409,564.703247,563.736511,564.648722333333,564.033997,565.957275,564.760071,564.917114333333
6.7460003,567.919861,563.778564,566.483521,566.060648666667,566.247925,565.055542,565.207031,565.503499333333,566.113403,564.433228,564.681702,565.076111
6.7480001,562.277344,563.335876,565.885132,563.832784,563.577515,563.668335,563.799683,563.681844333333,564.541687,564.057556,565.361267,564.653503333333
6.7500005,565.378601,565.905823,567.142029,566.142151,565.850647,562.763794,564.597412,564.403951,563.565308,563.987976,566.495667,564.682983666667
6.7520003,562.223267,565.466858,566.485657,564.725260666667,565.500793,563.967834,564.343323,564.603983333333,565.120789,565.557129,565.510132,565.396016666667
6.7540002,562.698303,564.010803,563.663818,563.457641333333,566.343323,566.081665,564.344238,565.589742,565.303711,563.806213,563.598938,564.236287333333
6.7560005,563.913391,565.529602,565.926025,565.123006,564.029846,564.148743,565.769958,564.649515666667,564.322388,563.068176,566.889832,564.760132
6.7580004,566.85614,564.433533,564.764587,565.35142,563.098206,564.796936,564.699402,564.198181333333,564.088867,565.365601,564.070374,564.508280666667
6.7600002,565.147827,563.617676,564.938782,564.568095,565.817871,564.620239,565.705994,565.381368,564.271667,565.245361,565.180542,564.89919
6.7620001,563.559814,565.722412,563.974792,564.419006,565.25238,565.205322,563.120239,564.525980333333,565.976135,565.746521,564.579102,565.433919333333
6.7640004,564.877319,565.048401,566.455627,565.460449,566.248718,563.848633,565.867859,565.321736666667,564.484375,566.549377,564.629822,565.221191333333
6.7660003,567.11792,566.647217,564.479248,566.081461666667,563.966675,563.251892,566.673096,564.630554333333,565.600525,564.416565,564.460083,564.825724333333
6.7680001,564.632996,564.395508,564.574707,564.534403666667,564.626587,563.434204,566.900818,564.987203,564.631592,565.407532,562.917542,564.318888666667
6.7700005,565.912964,567.210266,566.868408,566.663879333333,566.656921,564.843262,563.761719,565.087300666667,565.72522,565.508911,564.017639,565.083923333333
6.7720003,563.81134,564.968689,565.809692,564.863240333333,562.86969,564.361816,564.573303,563.934936333333,565.884644,564.34021,563.587219,564.604024333333
